trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
584,False,"{'a': 0.8, 'e': 0.05354009722551939}",25,15,-0.7378894177209532,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
585,False,"{'a': 0.8, 'e': 0.05327239673939179}",20,0,29.5283088420287,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
586,False,"{'a': 0.8, 'e': 0.053006034755694834}",20,11,17.63718923683724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.8, 'e': 0.052741004581916356}",25,7,-25.067426629710702,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
588,False,"{'a': 0.8, 'e': 0.052477299559006776}",30,18,24.47837081966184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.8, 'e': 0.052214913061211746}",25,11,28.578103524223994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.8, 'e': 0.05195383849590569}",25,11,24.480277763602725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.8, 'e': 0.05169406930342616}",20,9,21.770343183931956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.8, 'e': 0.05143559895690903}",20,7,-19.67812008055335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
593,False,"{'a': 0.8, 'e': 0.051178420962124486}",25,16,15.079455500299142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.8, 'e': 0.05092252885731386}",30,20,21.913940890879573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.8, 'e': 0.05066791621302729}",20,16,4.960714306330597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.8, 'e': 0.05041457663196215}",20,15,8.511301870167154,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.8, 'e': 0.050162503748802344}",25,16,12.274303794003897,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.8, 'e': 0.049911691230058335}",20,15,9.300837925259781,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.8, 'e': 0.04966213277390804}",25,13,8.063579095838914,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.8, 'e': 0.0494138221100385}",20,0,18.15883744627846,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
601,False,"{'a': 0.8, 'e': 0.04916675299948831}",20,8,23.838309175308694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.8, 'e': 0.04892091923449087}",35,13,35.18390148946508,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.8, 'e': 0.04867631463831842}",25,13,22.405972097527993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.8, 'e': 0.048432933065126825}",25,1,-3.4947233742907597,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
605,False,"{'a': 0.8, 'e': 0.048190768399801194}",35,20,26.50648203938455,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.8, 'e': 0.04794981455780219}",25,18,13.085229196598831,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.8, 'e': 0.04771006548501318}",30,15,31.1545655154048,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.8, 'e': 0.047471515157588115}",20,4,28.819131966079542,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.8, 'e': 0.047234157581800176}",30,10,34.430142469996106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.8, 'e': 0.046997986793891174}",20,4,19.096869232619582,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.8, 'e': 0.04676299685992172}",20,7,21.055365508759465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.8, 'e': 0.04652918187562211}",25,12,21.242334430138364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.8, 'e': 0.046296535966244}",20,9,19.134880374486407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.8, 'e': 0.046065053286412784}",20,14,15.352832588306644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.8, 'e': 0.04583472801998072}",20,8,20.83143100107811,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.8, 'e': 0.045605554379880814}",20,0,35.83495335986107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
617,False,"{'a': 0.8, 'e': 0.04537752660798141}",30,14,21.683206050352698,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.8, 'e': 0.0451506389749415}",20,7,19.094828625026793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.8, 'e': 0.044924885780066794}",20,7,22.1481150228973,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.8, 'e': 0.04470026135116646}",20,13,13.548291411687277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.8, 'e': 0.04447676004441063}",20,14,13.120796277003866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.8, 'e': 0.04425437624418858}",25,14,-21.64802959641343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
623,False,"{'a': 0.8, 'e': 0.04403310436296763}",30,19,21.171191997014237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.8, 'e': 0.043812938841152796}",20,6,28.39266210590255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.8, 'e': 0.04359387414694703}",25,13,24.277563604271975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.8, 'e': 0.043375904776212296}",20,2,23.09351447937428,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.8, 'e': 0.043159025252331236}",25,16,3.9126525826244762,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.8, 'e': 0.04294323012606958}",30,21,17.468013728498715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.8, 'e': 0.04272851397543923}",20,14,11.70754144821928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.8, 'e': 0.04251487140556204}",25,13,22.846507950930118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.8, 'e': 0.04230229704853423}",20,10,7.109770886164038,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.8, 'e': 0.04209078556329156}",20,16,8.547761346778373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.8, 'e': 0.0418803316354751}",20,8,24.475082793500537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.8, 'e': 0.041670929977297724}",25,15,18.798604585085364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.8, 'e': 0.04146257532741124}",25,10,26.45452074262658,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.8, 'e': 0.04125526245077418}",30,21,12.72649057890129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.8, 'e': 0.04104898613852031}",30,23,11.842981112336247,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.8, 'e': 0.04084374120782771}",25,17,5.539335103223278,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.8, 'e': 0.04063952250178857}",20,0,30.822126711394816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.8, 'e': 0.04043632488927963}",25,20,10.15898289965913,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.8, 'e': 0.04023414326483323}",20,5,25.84425488613974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.8, 'e': 0.040032972548509065}",25,16,9.526916084504933,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.8, 'e': 0.03983280768576652}",25,8,32.89553560912247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.8, 'e': 0.03963364364733769}",20,15,-2.1358870865125255,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.8, 'e': 0.039435475429100995}",20,11,15.07083746603611,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.8, 'e': 0.03923829805195549}",20,12,15.788594109212077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.8, 'e': 0.03904210656169572}",30,21,16.97743323872995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.8, 'e': 0.03884689602888724}",25,13,20.9946739390649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.8, 'e': 0.0386526615487428}",30,18,19.928300181332613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.8, 'e': 0.03845939824099909}",20,14,11.847151518131314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.8, 'e': 0.03826710124979409}",20,13,14.38580728892384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.8, 'e': 0.038075765743545126}",25,11,28.38759726373029,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.8, 'e': 0.0378853869148274}",20,6,28.160047387567527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.8, 'e': 0.03769595998025326}",30,18,23.937579591254966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.8, 'e': 0.03750748018035199}",20,8,19.841591232752894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.8, 'e': 0.037319942779450235}",20,8,19.746159419322645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.8, 'e': 0.037133343065552986}",20,15,7.953777499613371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.8, 'e': 0.03694767635022522}",30,20,17.608746824962765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.8, 'e': 0.036762937968474095}",20,6,15.938698165029155,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.8, 'e': 0.03657912327863173}",20,12,14.671900503733019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.8, 'e': 0.036396227662238566}",25,8,16.62306779098802,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.8, 'e': 0.03621424652392737}",25,9,23.776831250997564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.8, 'e': 0.036033175291307735}",25,14,21.70022064040574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.8, 'e': 0.03585300941485119}",20,12,16.85738249407096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.8, 'e': 0.035673744367776934}",20,9,22.088826099757814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.8, 'e': 0.03549537564593805}",35,25,17.98033508307442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.8, 'e': 0.035317898767708356}",20,6,30.73818077310141,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.8, 'e': 0.03514130927386981}",25,13,20.351275057966514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.8, 'e': 0.03496560272750046}",25,13,23.78467944947299,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.8, 'e': 0.03479077471386296}",30,16,27.80937776675347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.8, 'e': 0.03461682084029365}",25,15,15.981222559736599,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.8, 'e': 0.034443736736092176}",20,14,10.58033702435619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.8, 'e': 0.034271518052411715}",30,17,8.618240560823544,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.8, 'e': 0.034100160462149656}",30,17,17.367687511346876,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.8, 'e': 0.03392965965983891}",25,18,11.968597899313412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.8, 'e': 0.033760011361539714}",20,11,19.419089667145418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.8, 'e': 0.03359121130473201}",25,19,11.85017930118166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.8, 'e': 0.033423255248208356}",25,17,16.07089014254155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.8, 'e': 0.03325613897196732}",25,14,16.694954827671417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.8, 'e': 0.03308985827710748}",25,11,27.521657208748785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.8, 'e': 0.032924408985721944}",20,13,11.946567880978641,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.8, 'e': 0.03275978694079333}",20,10,15.628453226084789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.8, 'e': 0.032595988006089364}",25,7,27.24421447175348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.8, 'e': 0.032433008066058915}",25,10,31.75464844745702,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.8, 'e': 0.03227084302572862}",25,15,18.019962729284416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.8, 'e': 0.032109488810599975}",20,14,9.565504580172453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.8, 'e': 0.031948941366546975}",25,19,11.411278186925657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.8, 'e': 0.03178919665971424}",25,14,19.97621798657636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.8, 'e': 0.03163025067641567}",20,14,12.252534240217491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.8, 'e': 0.03147209942303359}",20,12,17.277916813183836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.8, 'e': 0.03131473892591842}",35,15,36.58439042336806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.8, 'e': 0.031158165231288826}",30,18,14.369517962028919,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.8, 'e': 0.03100237440513238}",35,19,32.095120864726425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.8, 'e': 0.030847362533106718}",30,10,37.51263868938023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.8, 'e': 0.030693125720441184}",20,0,36.015763119161036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.8, 'e': 0.030539660091838977}",30,10,32.87810769766727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.8, 'e': 0.03038696179137978}",25,14,19.26218912398396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.8, 'e': 0.030235026982422884}",20,12,16.555313776229156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.8, 'e': 0.030083851847510768}",35,21,22.694080180651948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.8, 'e': 0.029933432588273214}",20,13,14.28337212700824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.8, 'e': 0.029783765425331846}",25,11,24.340269305603385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.8, 'e': 0.029634846598205186}",30,22,15.038988466397779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.8, 'e': 0.02948667236521416}",30,13,33.541436727513876,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.8, 'e': 0.029339239003388088}",25,11,24.67794425580948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.8, 'e': 0.029192542808371146}",30,14,29.52012861218293,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.8, 'e': 0.02904658009432929}",20,5,24.428109558521083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.8, 'e': 0.028901347193857643}",25,14,22.112539268626534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.8, 'e': 0.028756840457888354}",20,14,11.905352178907366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.8, 'e': 0.02861305625559891}",25,16,15.16392353143002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.8, 'e': 0.028469990974320916}",25,14,15.915167120385991,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.8, 'e': 0.02832764101944931}",20,14,10.66615304656644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.8, 'e': 0.028186002814352063}",20,6,21.1828606880877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.8, 'e': 0.0280450728002803}",25,0,35.43322780285615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.8, 'e': 0.0279048474362789}",20,14,9.522122624651967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.8, 'e': 0.027765323199097504}",20,10,15.173761956471331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.8, 'e': 0.027626496583102015}",25,13,21.262431301775045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.8, 'e': 0.027488364100186506}",25,14,19.411693303916312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.8, 'e': 0.027350922279685573}",25,11,23.693267142742283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.8, 'e': 0.027214167668287145}",25,11,24.526553595300076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.8, 'e': 0.02707809682994571}",20,12,-5.004064191460214,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
721,False,"{'a': 0.8, 'e': 0.02694270634579598}",25,0,20.366801221094352,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
722,False,"{'a': 0.8, 'e': 0.026807992814067}",20,14,8.706354297562171,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.8, 'e': 0.026673952849996664}",20,14,9.817396896948448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.8, 'e': 0.02654058308574668}",20,14,12.59815873296067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.8, 'e': 0.026407880170317945}",20,15,10.784209991549265,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.8, 'e': 0.026275840769466357}",20,8,18.74482938631731,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.8, 'e': 0.026144461565619025}",20,0,24.647979203786804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.8, 'e': 0.02601373925779093}",20,13,16.775377885066202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.8, 'e': 0.025883670561501974}",20,9,16.80273718414531,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.8, 'e': 0.025754252208694463}",30,11,39.96153764453847,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.8, 'e': 0.02562548094765099}",20,7,25.347667197769194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.8, 'e': 0.025497353542912736}",30,13,34.90693816702455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.8, 'e': 0.02536986677519817}",25,8,32.08546678251305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.8, 'e': 0.02524301744132218}",30,13,32.51296134434761,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.8, 'e': 0.025116802354115567}",20,10,8.384115349352037,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.8, 'e': 0.024991218342344988}",30,12,38.809087304358705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.8, 'e': 0.024866262250633264}",20,13,13.115558567857011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.8, 'e': 0.024741930939380097}",25,12,24.27232439783781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.8, 'e': 0.024618221284683196}",25,0,37.84998635050039,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
740,False,"{'a': 0.8, 'e': 0.02449513017825978}",20,13,15.028253296983177,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.8, 'e': 0.02437265452736848}",20,9,23.5769354397408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.8, 'e': 0.024250791254731636}",25,11,27.144637807172003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.8, 'e': 0.024129537298457977}",20,9,23.194082203570698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.8, 'e': 0.024008889611965685}",20,0,30.684090928924874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
745,False,"{'a': 0.8, 'e': 0.023888845163905856}",20,6,25.156305144606378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.8, 'e': 0.023769400938086327}",25,2,13.323510159784265,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
747,False,"{'a': 0.8, 'e': 0.023650553933395897}",25,6,30.547013294378758,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.8, 'e': 0.023532301163728918}",20,16,9.569320749014826,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.8, 'e': 0.023414639657910272}",25,12,25.614580287548982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.8, 'e': 0.023297566459620722}",20,14,12.590545986363772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.8, 'e': 0.023181078627322618}",25,18,12.573951148388643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.8, 'e': 0.023065173234186005}",20,7,21.884989326487027,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.8, 'e': 0.022949847368015076}",35,21,18.51487692842646,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.8, 'e': 0.022835098131175}",20,12,14.617202588217774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.8, 'e': 0.022720922640519125}",20,9,20.24897308020276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.8, 'e': 0.02260731802731653}",25,11,24.808074526725836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.8, 'e': 0.022494281437179946}",30,24,12.451463966619249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.8, 'e': 0.022381810029994047}",20,14,9.745152900570684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.8, 'e': 0.022269900979844076}",25,9,30.274519028525084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.8, 'e': 0.022158551474944856}",30,15,29.094185718668243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.8, 'e': 0.022047758717570132}",25,16,16.804533915415337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.8, 'e': 0.021937519923982282}",30,12,6.938060525977076,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
763,False,"{'a': 0.8, 'e': 0.021827832324362372}",30,19,22.860257405404962,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.8, 'e': 0.02171869316274056}",20,15,8.90110120030143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.8, 'e': 0.021610099696926857}",20,4,28.752684390655485,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.8, 'e': 0.021502049198442223}",25,20,11.977426309667196,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.8, 'e': 0.021394538952450012}",20,6,26.525613686946595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.8, 'e': 0.02128756625768776}",25,19,13.195101598823136,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.8, 'e': 0.021181128426399323}",20,12,17.18649912154406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
